CGPA,Domain,Hours Spent,Degree,Revisit Frequency
5.3636637977030555,Web Development,1,IT,Daily
4.599491991021433,Web Development,3,CSE,Daily
8.39211502326727,Cloud Computing,4,IOT,Weekly
7.472332818610622,Cloud Computing,4,IT,Daily
8.160069241699999,Data Science,3,IT,Weekly
4.019024891119713,Web Development,5,IT,Daily
8.503691701987403,Data Science,4,IT,Weekly
9.518489943663756,Data Science,5,Other,Weekly
4.709303798345179,Web Development,3,CSE,Weekly
9.797154564448,Data Science,4,IT,Daily
5.698729678102243,Web Development,4,IOT,Daily
5.959858640643487,Web Development,1,Other,Weekly
7.959088612108488,Cloud Computing,4,CSE,Daily
8.749814186527182,Data Science,4,IOT,Daily
4.037422598798889,Web Development,1,Other,Weekly
8.863471081236325,Cloud Computing,5,CSE,Daily
7.015390396060181,Data Science,5,CSE,Daily
5.747803639491152,Web Development,2,CSE,Weekly
9.360727192973568,Cloud Computing,2,IOT,Weekly
9.231336604213212,Data Science,1,Other,Daily
7.442784928686879,Data Science,1,CSE,Daily
4.646334097442345,Web Development,3,CSE,Weekly
5.296769266403712,Web Development,5,IT,Weekly
6.71629903045762,Web Development,2,CSE,Daily
8.416598016004858,Data Science,1,IOT,Daily
4.782102363948145,Web Development,3,CSE,Weekly
8.976523348546014,Cloud Computing,3,CSE,Daily
7.991932273981709,Data Science,2,IOT,Weekly
8.042736297978356,Data Science,2,Other,Weekly
8.816965407505032,Cloud Computing,2,CSE,Daily
4.274915754467809,Web Development,2,Other,Daily
9.874498414857124,Cloud Computing,3,Other,Weekly
8.806681004207132,Data Science,4,IT,Weekly
6.413793344045281,Web Development,2,CSE,Weekly
9.763641471897623,Cloud Computing,4,IT,Weekly
4.695728473952089,Web Development,2,IT,Daily
7.902942058401358,Data Science,4,IT,Daily
4.829668364100405,Web Development,3,IOT,Daily
7.740050783694323,Cloud Computing,2,Other,Weekly
4.620119148046762,Web Development,1,Other,Daily
5.303566761839351,Web Development,2,IT,Daily
8.978057394444239,Data Science,3,CSE,Daily
8.346999081263402,Data Science,4,CSE,Daily
4.975036699578643,Web Development,1,Other,Weekly
8.705121282201125,Cloud Computing,1,CSE,Weekly
4.580846571286615,Web Development,5,Other,Daily
4.152209396827785,Web Development,5,IOT,Weekly
7.985103321252355,Cloud Computing,4,IOT,Daily
7.257431155114887,Data Science,2,IT,Daily
7.176910337237773,Data Science,3,Other,Daily
6.720336850742164,Web Development,4,IOT,Daily
5.543855421876412,Web Development,4,IT,Weekly
8.402644524914697,Cloud Computing,2,IT,Weekly
4.689054826857882,Web Development,3,IT,Daily
6.107475501944104,Web Development,1,IOT,Daily
5.600508384125616,Web Development,4,Other,Weekly
5.550467393984726,Web Development,4,CSE,Daily
4.253035849811823,Web Development,1,IOT,Daily
7.500701981243917,Data Science,2,IOT,Daily
9.73268255415561,Cloud Computing,2,IOT,Weekly
7.4250436868104535,Data Science,4,CSE,Daily
8.031012914873717,Cloud Computing,4,Other,Daily
6.778106269146372,Web Development,2,IOT,Weekly
9.787601620654158,Data Science,5,Other,Daily
4.763620275837281,Web Development,5,IOT,Weekly
9.976666815759913,Cloud Computing,2,CSE,Daily
5.3532129666736505,Web Development,5,IT,Daily
9.71577107169461,Cloud Computing,2,Other,Weekly
9.901000483862894,Cloud Computing,2,IT,Daily
6.025350483247378,Web Development,3,IT,Daily
4.429384371046984,Web Development,4,CSE,Weekly
6.86223548976766,Web Development,3,IOT,Daily
6.739188675806554,Web Development,1,IT,Daily
9.135699113302223,Cloud Computing,2,CSE,Daily
8.3586545517067,Data Science,3,IT,Weekly
7.31144165070874,Data Science,3,IOT,Daily
9.59705928076668,Cloud Computing,3,IT,Weekly
9.26416024358393,Cloud Computing,4,IT,Weekly
4.987254921014125,Web Development,3,IOT,Weekly
6.178251920811268,Web Development,3,IOT,Weekly
9.730907181705035,Cloud Computing,2,CSE,Daily
7.686876956708921,Cloud Computing,3,IT,Weekly
6.868538865571328,Web Development,1,IT,Weekly
6.211676185029048,Web Development,5,CSE,Weekly
8.754231951275283,Cloud Computing,4,Other,Daily
5.666484289040466,Web Development,3,CSE,Daily
5.245034515371415,Web Development,1,Other,Daily
5.266481908394951,Web Development,4,IOT,Daily
5.223264703943347,Web Development,3,Other,Weekly
6.252356020142378,Web Development,5,IT,Daily
6.419702914597436,Web Development,2,CSE,Daily
9.703603879806574,Cloud Computing,1,IOT,Daily
8.581064308498703,Cloud Computing,5,IOT,Daily
5.528871476476749,Web Development,2,CSE,Daily
4.905002976544692,Web Development,2,IOT,Weekly
7.971654619054587,Cloud Computing,5,IT,Daily
8.724166162489016,Cloud Computing,3,CSE,Daily
7.555182800185556,Cloud Computing,1,IOT,Weekly
6.2036235335672885,Web Development,2,IOT,Weekly
9.795740745175355,Data Science,5,Other,Weekly
7.018986361907514,Cloud Computing,1,Other,Daily
5.715707308680341,Web Development,5,Other,Weekly
4.102611922520138,Web Development,2,Other,Weekly
4.578143240807281,Web Development,3,Other,Weekly
6.131603554521365,Web Development,3,CSE,Daily
4.625948867456841,Web Development,5,IOT,Daily
4.4468153404741635,Web Development,1,CSE,Daily
5.342743850070059,Web Development,1,Other,Weekly
8.72069923544171,Cloud Computing,5,Other,Daily
7.726570833710134,Cloud Computing,5,CSE,Daily
7.896810655984842,Cloud Computing,5,CSE,Weekly
9.604293427513877,Cloud Computing,5,Other,Daily
6.037396169953962,Web Development,5,Other,Daily
4.488641889392609,Web Development,3,IOT,Daily
6.788193730298069,Web Development,3,IT,Weekly
4.09442660987218,Web Development,5,IT,Daily
7.03064875687431,Cloud Computing,1,Other,Weekly
6.531582291785876,Web Development,4,CSE,Daily
4.9396672075275845,Web Development,2,CSE,Daily
9.267636195346302,Data Science,1,IT,Daily
7.172006317092308,Data Science,4,Other,Weekly
8.289817307854399,Cloud Computing,3,Other,Daily
8.025261761441772,Cloud Computing,4,CSE,Daily
4.783623420940835,Web Development,4,CSE,Weekly
8.170591757399023,Cloud Computing,1,IT,Weekly
8.538149711622058,Data Science,2,CSE,Weekly
8.326642110908352,Cloud Computing,3,CSE,Daily
8.391140684744505,Data Science,3,IT,Weekly
7.249105002868276,Cloud Computing,3,IT,Daily
8.253503644537208,Cloud Computing,3,Other,Daily
7.646290784913198,Data Science,5,IOT,Weekly
6.309985951779348,Web Development,5,IOT,Weekly
8.93913752392689,Data Science,1,IT,Weekly
9.425378938725792,Cloud Computing,4,IT,Daily
6.45338523610101,Web Development,1,Other,Daily
6.956377019333035,Web Development,2,CSE,Daily
9.025567636705611,Data Science,4,CSE,Daily
6.081711168986202,Web Development,2,Other,Daily
7.790763599445506,Data Science,2,CSE,Weekly
8.417328843638234,Data Science,2,CSE,Daily
5.997400815142678,Web Development,1,CSE,Daily
5.098008341787445,Web Development,2,Other,Weekly
9.468996908070949,Cloud Computing,4,Other,Weekly
8.32617242103969,Data Science,5,CSE,Weekly
7.051035531417643,Cloud Computing,2,IT,Weekly
8.896616369920817,Cloud Computing,5,IOT,Weekly
8.869604654243426,Data Science,4,IT,Daily
8.695242058541215,Cloud Computing,5,IT,Daily
7.497116414679761,Cloud Computing,4,Other,Weekly
4.585094730153974,Web Development,4,Other,Weekly
6.8927007507422955,Web Development,3,Other,Daily
8.884393493263117,Data Science,3,IT,Daily
5.135165595625541,Web Development,1,IT,Daily
7.90882200207048,Cloud Computing,3,IT,Weekly
9.45579298952203,Data Science,3,IT,Weekly
6.180948251361238,Web Development,3,CSE,Weekly
5.93088756196245,Web Development,3,Other,Weekly
5.2323394206663325,Web Development,1,IOT,Weekly
7.506272255153392,Data Science,4,CSE,Weekly
8.251531345142851,Cloud Computing,2,IT,Weekly
4.27448632185593,Web Development,2,Other,Daily
7.987940182616603,Cloud Computing,5,CSE,Daily
6.599572872284478,Web Development,4,IT,Weekly
9.720244951958861,Data Science,3,IT,Weekly
4.367181583428056,Web Development,4,IT,Weekly
5.614746382404214,Web Development,1,IOT,Daily
5.078249416451136,Web Development,5,CSE,Daily
8.177656205348718,Cloud Computing,1,Other,Weekly
9.250067661518429,Data Science,2,CSE,Weekly
9.246357922559781,Data Science,5,IOT,Daily
4.345163684314712,Web Development,2,Other,Weekly
8.863990165311302,Cloud Computing,3,Other,Weekly
8.954822125680467,Data Science,2,IT,Weekly
8.139878988971198,Data Science,1,IT,Daily
4.075646518594052,Web Development,4,IOT,Weekly
5.317462547111779,Web Development,3,IT,Daily
7.549561613765897,Data Science,5,Other,Daily
4.0670912647641835,Web Development,2,CSE,Daily
6.458295815105735,Web Development,2,CSE,Daily
6.399110963933384,Web Development,3,IT,Weekly
5.392969029256973,Web Development,4,IOT,Weekly
5.5806219343296,Web Development,3,CSE,Daily
8.191883969627826,Cloud Computing,2,IT,Daily
4.106607323630491,Web Development,5,Other,Daily
9.835109712826656,Data Science,2,IOT,Weekly
4.918882982108246,Web Development,4,Other,Weekly
4.098978137621785,Web Development,4,IOT,Daily
7.522336491484284,Data Science,5,CSE,Weekly
8.713461173984609,Cloud Computing,4,IOT,Weekly
8.640279279195479,Cloud Computing,3,Other,Daily
8.426265341616213,Cloud Computing,4,IT,Weekly
5.1976125648157225,Web Development,2,IT,Daily
7.59998668727177,Data Science,1,CSE,Daily
4.426394147601005,Web Development,4,CSE,Daily
9.18149864753619,Cloud Computing,5,IT,Weekly
7.5682369317842175,Data Science,4,IT,Weekly
6.747907745378378,Web Development,3,IT,Daily
6.835485990013117,Web Development,4,Other,Daily
7.077075515253586,Data Science,2,Other,Weekly
7.7678630103429,Data Science,2,IT,Daily
6.3730161063327975,Web Development,5,Other,Weekly
5.9585528679710595,Web Development,4,IT,Daily
8.344030550117552,Data Science,2,Other,Weekly
4.76430182997728,Web Development,4,IT,Weekly
9.294963151337765,Data Science,1,IOT,Weekly
8.270135479476004,Data Science,3,IOT,Daily
9.04623905518262,Cloud Computing,3,Other,Weekly
8.44660603369282,Cloud Computing,4,IOT,Daily
7.636919568778241,Data Science,5,IOT,Weekly
7.914308326203228,Cloud Computing,4,IOT,Daily
5.2999001040728615,Web Development,3,IOT,Daily
9.331437835685273,Data Science,5,CSE,Daily
5.18621153065921,Web Development,3,Other,Daily
4.83830205681529,Web Development,2,Other,Daily
4.844470173599256,Web Development,1,IT,Weekly
6.935720510088949,Web Development,3,IOT,Daily
7.726261998033598,Cloud Computing,3,Other,Daily
5.154745805219135,Web Development,3,IOT,Weekly
6.571224010003701,Web Development,3,IOT,Weekly
6.93974706426561,Web Development,4,Other,Weekly
5.570138179732461,Web Development,3,IT,Weekly
7.557832295061373,Data Science,2,IOT,Weekly
4.843418238185034,Web Development,3,IT,Weekly
6.548333789842857,Web Development,1,IOT,Daily
5.588019602083759,Web Development,5,IT,Daily
7.673414565153752,Cloud Computing,1,CSE,Weekly
7.159995891222475,Data Science,1,IT,Daily
5.611279635477086,Web Development,5,CSE,Weekly
8.848699885868879,Cloud Computing,5,CSE,Weekly
6.729376903478678,Web Development,5,CSE,Weekly
5.0422711033595125,Web Development,5,Other,Daily
6.473620330279613,Web Development,3,IT,Weekly
9.235508778138179,Cloud Computing,3,Other,Weekly
6.804703353519062,Web Development,4,Other,Daily
6.112919147782913,Web Development,4,CSE,Weekly
6.629005878083979,Web Development,4,Other,Weekly
5.481864453772601,Web Development,5,CSE,Weekly
9.623782886369524,Data Science,2,Other,Daily
9.289779931764972,Cloud Computing,4,IOT,Daily
7.114758798572152,Cloud Computing,5,CSE,Weekly
7.631634292555069,Data Science,5,CSE,Daily
9.075837892016065,Data Science,2,Other,Weekly
6.576728359754725,Web Development,3,IT,Weekly
8.407879781750204,Cloud Computing,5,IT,Daily
5.073286856508705,Web Development,2,Other,Weekly
5.664291314792833,Web Development,3,IOT,Weekly
9.525514238693447,Cloud Computing,3,IOT,Daily
5.431243753593224,Web Development,1,IT,Weekly
4.852752778510728,Web Development,1,IOT,Daily
7.937129761419171,Cloud Computing,2,CSE,Daily
4.968364400190266,Web Development,5,IT,Weekly
8.592125079864438,Data Science,2,CSE,Weekly
8.236004314474979,Data Science,3,Other,Daily
8.40106736609335,Cloud Computing,5,Other,Daily
9.791132177980078,Data Science,3,Other,Weekly
4.498048514162707,Web Development,4,IOT,Weekly
6.016047340171752,Web Development,4,IOT,Weekly
8.08450384446148,Cloud Computing,3,CSE,Daily
4.786507130068309,Web Development,5,CSE,Weekly
9.817714467780693,Data Science,4,IOT,Weekly
4.031314703794693,Web Development,2,CSE,Weekly
6.594642784873969,Web Development,2,Other,Daily
6.561214381436618,Web Development,2,IOT,Daily
8.648199658246927,Cloud Computing,3,IT,Daily
9.768467296611433,Cloud Computing,2,IOT,Daily
4.4371326447018555,Web Development,2,IT,Daily
9.412023534481222,Data Science,5,CSE,Weekly
7.6805049433959525,Cloud Computing,3,IT,Daily
4.906511201496118,Web Development,4,CSE,Weekly
8.597000108028354,Data Science,2,CSE,Weekly
8.326038862923944,Cloud Computing,5,Other,Daily
4.3753995311516745,Web Development,4,IT,Daily
8.432178316598176,Data Science,2,IOT,Weekly
9.455537065947905,Data Science,5,CSE,Weekly
9.48660827615437,Cloud Computing,3,Other,Daily
5.9339154139706745,Web Development,2,IOT,Weekly
6.870814311418993,Web Development,2,IOT,Daily
8.959710659258516,Data Science,1,IT,Daily
5.479680361344478,Web Development,5,Other,Weekly
6.024485223063349,Web Development,4,IOT,Weekly
5.110493205662456,Web Development,1,IOT,Weekly
9.01237873039221,Data Science,2,Other,Daily
8.435907769876975,Data Science,2,CSE,Daily
8.691560724085221,Cloud Computing,5,IT,Weekly
5.748792760471134,Web Development,3,IOT,Daily
7.0719242947389525,Cloud Computing,4,IOT,Weekly
8.353837944141382,Cloud Computing,1,IOT,Daily
8.6922985561013,Data Science,5,Other,Daily
6.920788026860373,Web Development,3,CSE,Daily
7.80855252346094,Data Science,1,Other,Weekly
5.5398956844327385,Web Development,3,CSE,Daily
8.992545648317298,Data Science,1,IT,Daily
9.02182580290458,Cloud Computing,1,IT,Weekly
5.2769844774238805,Web Development,5,IT,Daily
4.880537897389837,Web Development,3,IT,Daily
9.056388255504308,Cloud Computing,1,IOT,Weekly
6.914606323997456,Web Development,3,IT,Daily
4.736654258047379,Web Development,5,CSE,Weekly
4.947669670854443,Web Development,5,IOT,Daily
8.85973116624712,Cloud Computing,1,IOT,Daily
4.670800836443245,Web Development,3,Other,Daily
8.867287692805458,Data Science,4,IT,Daily
4.2378017621979645,Web Development,3,Other,Daily
9.732738620432826,Data Science,1,IT,Weekly
7.9821019085473806,Cloud Computing,2,Other,Weekly
4.698206325281072,Web Development,2,IT,Weekly
7.283075643248653,Data Science,1,CSE,Weekly
6.70628143711315,Web Development,3,IT,Weekly
9.382830504606552,Data Science,5,Other,Daily
7.668763708324135,Cloud Computing,4,CSE,Weekly
4.47576781308859,Web Development,2,Other,Daily
5.518603973171395,Web Development,2,CSE,Weekly
9.45853858684088,Cloud Computing,3,CSE,Weekly
6.37628772370604,Web Development,4,IOT,Daily
7.411799015842233,Data Science,3,IOT,Weekly
4.755379733660576,Web Development,2,CSE,Weekly
9.374392765400586,Cloud Computing,1,IOT,Weekly
7.29486537627451,Data Science,3,IT,Weekly
6.471903408458173,Web Development,1,IT,Weekly
5.261495838812672,Web Development,4,IT,Weekly
9.0691931896853,Cloud Computing,4,CSE,Weekly
9.681962482293585,Data Science,4,IT,Daily
7.543138398392801,Data Science,5,Other,Daily
7.0349458563972105,Data Science,2,CSE,Weekly
5.599231326442604,Web Development,2,Other,Daily
4.550568492961792,Web Development,1,CSE,Daily
4.022038877312158,Web Development,4,CSE,Daily
9.408664286605323,Data Science,4,IT,Weekly
7.929661193221381,Data Science,3,IT,Daily
8.05757173891848,Cloud Computing,2,Other,Daily
4.853342665540339,Web Development,4,CSE,Daily
5.406887973877671,Web Development,5,CSE,Weekly
6.914649615993457,Web Development,4,CSE,Daily
5.5539405737389504,Web Development,4,CSE,Daily
7.058132064582708,Cloud Computing,4,IOT,Daily
5.5462570923081325,Web Development,5,Other,Weekly
6.027606996524962,Web Development,3,Other,Daily
8.446231742683647,Data Science,5,IT,Daily
4.155953189921528,Web Development,1,IOT,Weekly
9.82022023324575,Cloud Computing,5,Other,Weekly
4.130284824852854,Web Development,3,Other,Daily
7.619646073195979,Cloud Computing,1,IOT,Daily
4.615183842092093,Web Development,3,CSE,Daily
7.888958800157676,Data Science,5,CSE,Weekly
7.015917282412164,Data Science,3,IOT,Daily
8.743399684942272,Data Science,2,IOT,Daily
9.970739272366393,Data Science,1,CSE,Daily
7.672662305650645,Cloud Computing,2,IT,Weekly
7.374417983138139,Cloud Computing,2,CSE,Weekly
6.6146026708523555,Web Development,5,IT,Weekly
9.87276928871091,Data Science,4,Other,Weekly
8.990929979205546,Data Science,4,Other,Weekly
5.232306277829323,Web Development,4,Other,Weekly
6.214709506915905,Web Development,1,IT,Weekly
5.600826392421599,Web Development,1,Other,Daily
6.048935067485892,Web Development,3,Other,Weekly
9.786999572510942,Data Science,4,CSE,Weekly
5.377379619711368,Web Development,1,IT,Daily
7.875383962979571,Cloud Computing,1,IOT,Weekly
8.421413365202488,Cloud Computing,4,CSE,Daily
8.134284925610867,Data Science,2,CSE,Daily
8.699397181489692,Cloud Computing,4,IT,Daily
9.963186158605907,Cloud Computing,4,IOT,Daily
5.670026502390438,Web Development,5,CSE,Weekly
6.978463179441058,Web Development,3,Other,Weekly
4.916143302909852,Web Development,4,Other,Daily
8.555874917504255,Cloud Computing,1,CSE,Daily
5.533131223750228,Web Development,5,IT,Weekly
5.611692232391343,Web Development,5,IT,Daily
4.989530801451231,Web Development,1,IT,Weekly
7.3696302492093455,Data Science,5,CSE,Daily
7.799501820397793,Data Science,1,CSE,Daily
6.35140553105386,Web Development,1,IT,Weekly
9.910270781042538,Data Science,5,IOT,Weekly
5.479790991433264,Web Development,5,Other,Daily
7.649734978848333,Data Science,4,CSE,Weekly
9.693652836986992,Data Science,2,IT,Weekly
9.238855426753915,Data Science,4,IT,Daily
6.218483607691511,Web Development,2,Other,Weekly
8.548593358136031,Cloud Computing,4,IOT,Weekly
8.440796006210466,Data Science,3,Other,Daily
6.829518799966233,Web Development,1,CSE,Weekly
4.156851032983801,Web Development,3,IOT,Weekly
9.786885555390608,Data Science,2,CSE,Weekly
9.272422500801587,Cloud Computing,2,Other,Weekly
5.642850913341412,Web Development,4,Other,Weekly
6.346905129772768,Web Development,4,CSE,Daily
5.954573982005726,Web Development,2,IT,Daily
6.301685307436882,Web Development,1,Other,Weekly
9.624758097347673,Cloud Computing,3,IOT,Daily
6.663867705954542,Web Development,1,Other,Daily
8.588833276173343,Data Science,4,Other,Daily
6.488963356032084,Web Development,1,IT,Weekly
6.124003149611804,Web Development,5,Other,Daily
6.47915111387397,Web Development,1,IT,Weekly
5.7403903101588165,Web Development,4,IOT,Daily
6.744497722241902,Web Development,4,CSE,Daily
8.262227128154976,Cloud Computing,2,IOT,Weekly
6.943824137467352,Web Development,2,Other,Weekly
5.902322649865782,Web Development,4,IT,Weekly
5.461785699102365,Web Development,1,Other,Daily
5.702855625205411,Web Development,4,CSE,Daily
4.991541166021805,Web Development,2,Other,Weekly
6.698123073914081,Web Development,1,IT,Weekly
7.148180509049832,Cloud Computing,4,CSE,Weekly
6.297495819980339,Web Development,5,IT,Weekly
4.092417951938955,Web Development,1,Other,Daily
6.2521211311512035,Web Development,2,IOT,Daily
5.171455832533135,Web Development,3,CSE,Daily
8.71858394179755,Data Science,2,IT,Daily
7.9155813204045185,Data Science,2,IT,Weekly
7.2231623776256715,Data Science,5,IT,Weekly
6.577530776171347,Web Development,2,Other,Daily
8.149093559368598,Cloud Computing,3,Other,Daily
9.31750699248498,Data Science,5,Other,Daily
4.563992336861213,Web Development,2,Other,Daily
6.6380661320296,Web Development,5,CSE,Weekly
6.751108543209905,Web Development,3,IOT,Daily
9.7871792786301,Cloud Computing,3,IT,Daily
9.814952075117201,Data Science,3,CSE,Daily
7.973328284078966,Data Science,1,CSE,Daily
8.103331323511817,Data Science,3,CSE,Daily
9.968965353344315,Data Science,3,IOT,Weekly
6.689128417023255,Web Development,4,Other,Daily
6.742038745011989,Web Development,2,Other,Weekly
7.28264418391208,Data Science,4,Other,Weekly
6.633117745373681,Web Development,1,IT,Weekly
4.829800628219345,Web Development,4,CSE,Weekly
8.770986410735642,Data Science,3,Other,Daily
8.563838238414045,Data Science,2,Other,Daily
4.538618018739667,Web Development,4,Other,Daily
6.289375272924703,Web Development,4,IT,Daily
8.677840659959625,Cloud Computing,1,Other,Weekly
4.863127924036981,Web Development,4,IOT,Daily
7.78178988401315,Cloud Computing,5,CSE,Weekly
8.292024475520595,Cloud Computing,5,CSE,Daily
5.989241334292793,Web Development,1,Other,Weekly
8.102043260850245,Data Science,3,IOT,Daily
6.908753931052894,Web Development,4,Other,Daily
6.671393263295876,Web Development,4,CSE,Weekly
8.059740220771909,Cloud Computing,5,CSE,Daily
8.216816762721882,Cloud Computing,4,Other,Daily
5.702198712159189,Web Development,3,CSE,Weekly
6.2834113338699975,Web Development,3,Other,Weekly
4.389891123873555,Web Development,2,CSE,Daily
9.878611254736285,Cloud Computing,3,Other,Weekly
6.719274297871473,Web Development,1,IT,Weekly
5.403033046191943,Web Development,5,IT,Weekly
8.659279926046551,Cloud Computing,1,IOT,Daily
8.836219800264335,Cloud Computing,2,CSE,Daily
6.815975888047201,Web Development,1,IT,Daily
4.99864417585528,Web Development,4,IT,Daily
4.949305608988106,Web Development,5,IOT,Weekly
9.609520220155924,Cloud Computing,3,Other,Daily
4.381686634592022,Web Development,3,Other,Weekly
5.6745142345251605,Web Development,4,IT,Daily
8.464801396809765,Data Science,4,Other,Weekly
8.244161932522985,Cloud Computing,4,IT,Daily
6.353851691057027,Web Development,3,IT,Weekly
8.01639338979561,Cloud Computing,5,IT,Daily
6.729537498722735,Web Development,5,CSE,Weekly
7.856655606584805,Data Science,5,IT,Weekly
8.510945363947709,Data Science,4,IOT,Weekly
4.487579401252577,Web Development,4,Other,Weekly
5.5053079494766015,Web Development,5,Other,Daily
7.609133750572996,Data Science,5,IT,Weekly
7.392700864270437,Data Science,2,Other,Daily
4.822717678512449,Web Development,2,CSE,Daily
9.299191240468904,Cloud Computing,5,IOT,Weekly
5.00647951799164,Web Development,5,CSE,Weekly
9.226370309138469,Data Science,1,IOT,Weekly
9.778287008431663,Data Science,4,CSE,Weekly
6.089321611834085,Web Development,1,IT,Weekly
5.216724232662793,Web Development,3,IOT,Daily
6.9790044372287365,Web Development,3,IT,Daily
5.999668258761772,Web Development,5,Other,Daily
4.284277766414486,Web Development,4,IT,Weekly
4.31678005088635,Web Development,2,IT,Daily
5.735408120854857,Web Development,4,Other,Weekly
5.004644964434609,Web Development,2,CSE,Weekly
5.14974303125291,Web Development,2,IT,Weekly
6.1467610712867495,Web Development,5,CSE,Daily
4.536183426827617,Web Development,2,IT,Daily
5.784472711679626,Web Development,4,CSE,Weekly
6.788149213519237,Web Development,5,IT,Daily
7.993926114158108,Data Science,5,IOT,Daily
7.969393067899486,Data Science,5,Other,Daily
5.641578059716096,Web Development,2,IT,Daily
8.539237205213086,Data Science,5,CSE,Weekly
9.022608915334533,Data Science,2,IT,Daily
4.674737593166747,Web Development,2,IOT,Weekly
6.47111676941366,Web Development,3,CSE,Daily
7.242898367199439,Cloud Computing,5,IT,Weekly
6.358529628657324,Web Development,1,CSE,Daily
8.177214661833816,Cloud Computing,5,CSE,Daily
8.256358668781235,Data Science,3,Other,Daily
4.404724417092692,Web Development,1,IOT,Daily
8.360737758170526,Cloud Computing,3,CSE,Weekly
4.960691099747219,Web Development,5,CSE,Weekly
4.477832515533202,Web Development,4,CSE,Daily
5.332970992389963,Web Development,3,IOT,Daily
7.598263115249672,Data Science,4,Other,Weekly
5.753754774898452,Web Development,3,IOT,Weekly
5.281583671016167,Web Development,3,Other,Weekly
7.063556218044466,Cloud Computing,2,IT,Daily
4.2146612541450645,Web Development,4,Other,Daily
9.409550136884945,Cloud Computing,5,IOT,Weekly
7.394300461407089,Data Science,4,CSE,Daily
8.750597695642231,Cloud Computing,1,IT,Weekly
6.229297916774046,Web Development,1,IT,Daily
7.922488343211132,Data Science,5,IT,Daily
6.765014958059641,Web Development,4,IOT,Daily
4.852148869427841,Web Development,3,CSE,Weekly
8.768517885943385,Cloud Computing,5,CSE,Weekly
7.598288090932256,Cloud Computing,2,Other,Weekly
9.319728849157512,Data Science,5,IOT,Daily
5.780059333478357,Web Development,4,IOT,Weekly
9.972810590986484,Data Science,1,Other,Daily
9.658093205503734,Cloud Computing,3,CSE,Weekly
6.045860527687269,Web Development,1,IOT,Daily
4.411762708023659,Web Development,3,CSE,Weekly
4.175263277451876,Web Development,3,IT,Daily
5.3891397603086375,Web Development,2,CSE,Daily
4.60785783382222,Web Development,5,IOT,Weekly
5.148421742029953,Web Development,4,CSE,Weekly
5.834189326744744,Web Development,4,IOT,Weekly
8.738334415741885,Cloud Computing,5,IT,Daily
7.619083334181237,Data Science,1,IOT,Daily
5.732620145240389,Web Development,1,CSE,Daily
4.330434459487753,Web Development,2,CSE,Weekly
5.116432118725633,Web Development,4,IT,Weekly
5.3608378651955615,Web Development,3,IT,Weekly
6.1772500836458555,Web Development,4,IT,Weekly
7.535982737676808,Cloud Computing,4,IOT,Daily
7.543730809313837,Data Science,4,CSE,Daily
4.4781232864024645,Web Development,1,Other,Weekly
4.88572493801436,Web Development,4,IT,Daily
9.601223301690032,Data Science,4,Other,Daily
6.088623638261937,Web Development,2,IOT,Daily
4.516059259681029,Web Development,2,IT,Weekly
7.6034713821609845,Cloud Computing,1,Other,Daily
6.981801896866939,Web Development,5,Other,Daily
7.909968119927252,Data Science,5,Other,Daily
7.226079213068353,Cloud Computing,2,IOT,Weekly
8.354916043760646,Cloud Computing,1,IT,Daily
8.798987981866846,Cloud Computing,4,Other,Weekly
9.348555293208815,Data Science,5,CSE,Daily
7.729422403061913,Cloud Computing,2,Other,Daily
7.72002729673001,Data Science,5,CSE,Weekly
9.040543469631714,Data Science,2,Other,Daily
7.932428673206614,Cloud Computing,2,IT,Daily
7.5252649776078275,Cloud Computing,4,IOT,Weekly
6.52698540192146,Web Development,1,IT,Daily
4.932740030053886,Web Development,4,IT,Daily
4.807658510006434,Web Development,5,CSE,Daily
8.56442504617338,Data Science,2,IOT,Weekly
9.872256069716844,Cloud Computing,5,IT,Weekly
9.390214700167725,Data Science,4,Other,Weekly
5.956540410780045,Web Development,5,Other,Weekly
9.93911722777824,Data Science,2,CSE,Weekly
8.271712408096217,Data Science,5,Other,Weekly
6.605889375799629,Web Development,2,CSE,Weekly
4.42605812621661,Web Development,1,IT,Daily
5.8958303479310405,Web Development,5,Other,Weekly
4.310521007268519,Web Development,2,CSE,Weekly
4.835283115644436,Web Development,4,IOT,Daily
9.996253387074253,Cloud Computing,2,IT,Weekly
8.200510176862874,Data Science,4,IOT,Weekly
7.580580921782578,Cloud Computing,3,Other,Daily
4.488672268825804,Web Development,4,IT,Daily
7.8597682956897525,Data Science,3,IOT,Weekly
6.320015968570763,Web Development,5,Other,Weekly
4.25798060032573,Web Development,2,IOT,Daily
9.80193475015716,Cloud Computing,2,IOT,Weekly
4.755306064998116,Web Development,2,IT,Daily
5.196052299908054,Web Development,4,Other,Weekly
9.294297897094996,Cloud Computing,4,CSE,Daily
7.62283242606379,Data Science,5,Other,Weekly
5.554595140425821,Web Development,4,IT,Daily
4.59085870119619,Web Development,1,IOT,Daily
8.995327218376875,Data Science,2,CSE,Daily
9.919837432873628,Cloud Computing,5,IT,Weekly
4.808207676134005,Web Development,1,IOT,Weekly
4.349350367979783,Web Development,3,IT,Daily
8.229219498168241,Data Science,5,IT,Daily
6.614353128768836,Web Development,2,CSE,Daily
5.881602119039001,Web Development,2,IOT,Weekly
9.366119990386453,Cloud Computing,2,IT,Weekly
